respuesta_id,fecha,canal,region,segmento_cliente,nps_score,satisfaccion,tiempo_resolucion_dias,comentario
1525,2024-11-03,Sucursal,Oeste,Nuevo,10,5,3.2,El equipo fue muy amable y claro.
1526,2024-11-05,Web,Norte,Recurrente,7,3,1.9,Podría mejorar los tiempos de espera.
1527,2024-11-07,Web,Norte,VIP,8,4,2.4,Cumplió lo básico.
1528,2024-11-03,App,Oeste,VIP,9,5,1.9,"Muy buena atención, resolvieron rápido."
1529,2024-11-04,App,Norte,VIP,8,4,1.3,"El servicio estuvo bien, sin más."
1530,2024-11-08,App,Norte,VIP,10,5,1.6,"Muy buena atención, resolvieron rápido."
1531,2024-11-06,Sucursal,Sur,Nuevo,7,3,3.8,Podría mejorar los tiempos de espera.
1532,2024-11-05,App,Sur,VIP,10,5,4.9,"Muy buena atención, resolvieron rápido."
1533,2024-11-08,Sucursal,Sur,Recurrente,10,5,2,Todo funcionó como esperaba.
1534,2024-11-09,Web,Este,Recurrente,10,5,4,Gran experiencia de principio a fin.
1535,2024-11-10,Call Center,Sur,Recurrente,6,3,5.3,Tuve que esperar demasiado tiempo.
1536,2024-11-05,Call Center,Oeste,Nuevo,7,3,4.1,Ni bueno ni malo.
1537,2024-11-10,Call Center,Norte,Recurrente,5,3,2.9,El proceso fue confuso y lento.
1538,2024-11-07,Sucursal,Oeste,VIP,10,5,1,"Excelente servicio, volvería a comprar."
1539,2024-11-11,Sucursal,Centro,Nuevo,7,4,2.6,"El servicio estuvo bien, sin más."
1540,2024-11-09,Web,Oeste,Recurrente,9,4,3,Gran experiencia de principio a fin.
1541,2024-11-11,Sucursal,Este,Nuevo,9,4,3.4,"Excelente servicio, volvería a comprar."
1542,2024-11-10,Call Center,Este,Nuevo,5,3,6.2,"Mala comunicación, muy frustrante."
1543,2024-11-09,Web,Norte,VIP,8,4,3.9,Ni bueno ni malo.
1544,2024-11-11,Web,Sur,Recurrente,7,3,2.1,Podría mejorar los tiempos de espera.
1545,2024-11-09,Call Center,Oeste,Recurrente,6,3,5.6,El proceso fue confuso y lento.
1546,2024-11-11,Sucursal,Norte,VIP,10,5,3.1,"Excelente servicio, volvería a comprar."
1547,2024-11-06,App,Norte,Nuevo,10,5,4,Gran experiencia de principio a fin.
1548,2024-11-10,Call Center,Oeste,Nuevo,5,3,5.3,"Mala comunicación, muy frustrante."
1549,2024-11-11,Call Center,Sur,Recurrente,4,2,5,"Pésima atención, no lo recomiendo."
1550,2024-11-09,Web,Sur,Recurrente,9,4,4.1,Todo funcionó como esperaba.
1551,2024-11-08,App,Oeste,VIP,8,4,2.7,Ni bueno ni malo.
1552,2024-11-07,Web,Oeste,Recurrente,7,4,4.1,Podría mejorar los tiempos de espera.
1553,2024-11-10,Sucursal,Centro,Nuevo,8,5,1.5,Ni bueno ni malo.
1554,2024-11-13,Web,Norte,Recurrente,8,4,3.8,Podría mejorar los tiempos de espera.
1555,2024-11-14,Call Center,Centro,Recurrente,5,3,5.6,No resolvieron mi problema.
1556,2024-11-09,Web,Este,Recurrente,8,4,3.2,Podría mejorar los tiempos de espera.
1557,2024-11-08,Web,Centro,Recurrente,7,3,2.2,Podría mejorar los tiempos de espera.
1558,2024-11-13,Call Center,Oeste,Nuevo,6,4,3.7,El proceso fue confuso y lento.
1559,2024-11-11,Web,Centro,Recurrente,10,5,4.1,El equipo fue muy amable y claro.
1560,2024-11-09,Call Center,Oeste,Nuevo,6,4,6.4,"Mala comunicación, muy frustrante."
1561,2024-11-11,Web,Oeste,Recurrente,9,4,1.6,Gran experiencia de principio a fin.
1562,2024-11-11,App,Centro,VIP,9,4,3.3,"Muy buena atención, resolvieron rápido."
1563,2024-11-11,Web,Este,Recurrente,8,4,2.8,Cumplió lo básico.
1564,2024-11-14,Web,Oeste,Nuevo,8,4,1.3,Podría mejorar los tiempos de espera.
1565,2024-11-11,Call Center,Norte,Nuevo,7,4,5.2,Ni bueno ni malo.
1566,2024-11-14,Sucursal,Oeste,VIP,8,4,3,Cumplió lo básico.
1567,2024-11-10,Sucursal,Oeste,Nuevo,8,5,4.2,Podría mejorar los tiempos de espera.
1568,2024-11-15,Web,Este,Nuevo,9,5,4.3,Todo funcionó como esperaba.
1569,2024-11-16,Web,Sur,VIP,10,5,4.4,"Muy buena atención, resolvieron rápido."
1570,2024-11-15,App,Sur,Recurrente,8,4,1.3,"El servicio estuvo bien, sin más."
1571,2024-11-14,Call Center,Oeste,Nuevo,4,3,5.7,Tuve que esperar demasiado tiempo.
1572,2024-11-14,Sucursal,Centro,VIP,10,5,2,"Excelente servicio, volvería a comprar."
1573,2024-11-11,App,Centro,VIP,9,5,3.7,"Muy buena atención, resolvieron rápido."
1574,2024-11-14,Call Center,Sur,Nuevo,5,2,3.9,"Mala comunicación, muy frustrante."
1575,2024-11-15,Sucursal,Sur,Nuevo,8,4,2.9,Podría mejorar los tiempos de espera.
1576,2024-11-12,Call Center,Centro,Nuevo,6,4,3.9,El proceso fue confuso y lento.
1577,2024-11-18,Web,Este,Recurrente,8,4,1.8,Podría mejorar los tiempos de espera.
1578,2024-11-16,Web,Sur,Nuevo,10,4,2.1,Todo funcionó como esperaba.
1579,2024-11-15,App,Este,VIP,9,4,4.3,El equipo fue muy amable y claro.
1580,2024-11-14,Call Center,Este,Nuevo,4,3,2.9,El proceso fue confuso y lento.
1581,2024-11-16,App,Este,VIP,9,5,2.5,"Muy buena atención, resolvieron rápido."
1582,2024-11-17,Call Center,Oeste,VIP,5,3,6,"Mala comunicación, muy frustrante."
1583,2024-11-17,App,Este,VIP,8,4,4.3,Podría mejorar los tiempos de espera.
1584,2024-11-20,Sucursal,Centro,VIP,9,5,3.1,"Excelente servicio, volvería a comprar."
1585,2024-11-19,App,Sur,VIP,10,5,1.9,"Excelente servicio, volvería a comprar."
1586,2024-11-15,App,Centro,Recurrente,8,4,1.5,Podría mejorar los tiempos de espera.
1587,2024-11-19,App,Norte,VIP,9,5,3.1,Todo funcionó como esperaba.
1588,2024-11-17,Call Center,Centro,Nuevo,4,2,5,"Mala comunicación, muy frustrante."
1589,2024-11-19,Web,Oeste,Recurrente,7,3,44,Ni bueno ni malo.
1590,2024-11-18,Call Center,Este,VIP,5,2,4.5,"Mala comunicación, muy frustrante."
1591,2024-11-21,App,Sur,Recurrente,8,5,3.8,Ni bueno ni malo.
1592,2024-11-21,Sucursal,Centro,Recurrente,10,5,4.6,"Excelente servicio, volvería a comprar."
1593,2024-11-20,Call Center,Centro,VIP,6,4,3.8,"Mala comunicación, muy frustrante."
1594,2024-11-17,App,Sur,Nuevo,9,5,2,Gran experiencia de principio a fin.
1595,2024-11-17,App,Este,Nuevo,8,5,4.5,Cumplió lo básico.
1596,2024-11-19,Call Center,Oeste,Recurrente,5,3,4.5,"Mala comunicación, muy frustrante."
1597,2024-11-20,Sucursal,Centro,Recurrente,8,4,2.4,"El servicio estuvo bien, sin más."
1598,2024-11-22,Sucursal,Oeste,Nuevo,7,4,3.6,Podría mejorar los tiempos de espera.
1599,2024-11-17,Call Center,Sur,Recurrente,4,3,5.4,"Pésima atención, no lo recomiendo."
1600,2024-11-22,Call Center,Centro,Recurrente,6,4,5.5,No resolvieron mi problema.
1601,2024-11-19,Web,Oeste,Recurrente,9,4,1,El equipo fue muy amable y claro.
1602,2024-11-23,App,Centro,Recurrente,7,4,4,Ni bueno ni malo.
1603,2024-11-22,Web,Centro,Recurrente,8,5,1.9,"El servicio estuvo bien, sin más."
1604,2024-11-23,Sucursal,Centro,VIP,9,5,3.6,Gran experiencia de principio a fin.
1605,2024-11-23,Web,Norte,Recurrente,7,4,2.4,Ni bueno ni malo.
1606,2024-11-22,Call Center,Oeste,VIP,7,4,4.5,"El servicio estuvo bien, sin más."
1607,2024-11-23,Web,Norte,Nuevo,9,5,2.5,Gran experiencia de principio a fin.
1608,2024-11-22,Web,Este,VIP,10,5,2,"Muy buena atención, resolvieron rápido."
1609,2024-11-24,Call Center,Norte,Nuevo,7,4,3.9,"El servicio estuvo bien, sin más."
1610,2024-11-20,Web,Norte,VIP,10,5,4.7,"Muy buena atención, resolvieron rápido."
1611,2024-11-23,Sucursal,Centro,VIP,9,5,1.9,"Excelente servicio, volvería a comprar."
1612,2024-11-24,Web,Oeste,VIP,8,4,3,"El servicio estuvo bien, sin más."
1613,2024-11-23,App,Oeste,Nuevo,9,5,1,El equipo fue muy amable y claro.
1614,2024-11-21,Call Center,Sur,Recurrente,7,4,6.5,Podría mejorar los tiempos de espera.
1615,2024-11-21,Call Center,Este,VIP,7,4,5.4,Ni bueno ni malo.
1616,2024-11-25,Sucursal,Oeste,Nuevo,10,5,2.7,Todo funcionó como esperaba.
1617,2024-11-26,App,Norte,Nuevo,9,5,2.4,El equipo fue muy amable y claro.
1618,2024-11-21,App,Norte,VIP,10,5,4,"Excelente servicio, volvería a comprar."
1619,2024-11-24,Call Center,Oeste,Recurrente,6,4,6,No resolvieron mi problema.
1620,2024-11-23,Web,Sur,Nuevo,8,4,5,Podría mejorar los tiempos de espera.
1621,2024-11-27,Web,Norte,Recurrente,9,5,2.4,"Muy buena atención, resolvieron rápido."
1622,2024-11-24,Sucursal,Este,VIP,10,5,1.7,"Excelente servicio, volvería a comprar."
1623,2024-11-24,App,Este,VIP,9,5,3.9,Gran experiencia de principio a fin.
1624,2024-11-26,Web,Oeste,Nuevo,9,5,2,Todo funcionó como esperaba.
1625,2024-11-26,Sucursal,Centro,VIP,9,4,1,El equipo fue muy amable y claro.
1626,2024-11-26,App,Oeste,Nuevo,10,5,2,"Muy buena atención, resolvieron rápido."
1627,2024-11-28,Call Center,Norte,VIP,8,5,3.4,Podría mejorar los tiempos de espera.
1628,2024-11-27,Call Center,Este,Recurrente,5,3,3.2,No resolvieron mi problema.
1629,2024-11-23,Call Center,Sur,VIP,6,3,3.9,"Mala comunicación, muy frustrante."
1630,2024-11-26,Call Center,Este,Recurrente,6,4,2.5,"Mala comunicación, muy frustrante."
1631,2024-11-24,Sucursal,Sur,Recurrente,10,5,2.6,Todo funcionó como esperaba.
1632,2024-11-25,Web,Sur,Recurrente,9,5,4,El equipo fue muy amable y claro.
1633,2024-11-25,Sucursal,Sur,Nuevo,8,4,2.4,"El servicio estuvo bien, sin más."
1634,2024-11-30,Web,Centro,Recurrente,10,5,2.7,El equipo fue muy amable y claro.
1635,2024-11-24,App,Sur,VIP,10,5,1.9,"Excelente servicio, volvería a comprar."
1636,2024-11-28,Web,Este,Recurrente,10,5,1,El equipo fue muy amable y claro.
1637,2024-11-30,Call Center,Norte,Recurrente,7,4,2.6,Cumplió lo básico.
1638,2024-11-25,Web,Norte,Nuevo,10,5,3,"Excelente servicio, volvería a comprar."
1639,2024-11-29,Sucursal,Oeste,VIP,8,5,3.9,Cumplió lo básico.
1640,2024-11-28,Call Center,Este,VIP,7,4,6.2,"El servicio estuvo bien, sin más."
1641,2024-11-26,Web,Sur,Nuevo,8,4,2.4,Cumplió lo básico.
1642,2024-12-01,Sucursal,Centro,Recurrente,9,5,2,Todo funcionó como esperaba.
1643,2024-12-01,Sucursal,Centro,Recurrente,8,5,4.6,"El servicio estuvo bien, sin más."
1644,2024-11-27,Web,Norte,VIP,9,5,3,"Excelente servicio, volvería a comprar."
1645,2024-11-28,Call Center,Este,VIP,5,3,3.9,Tuve que esperar demasiado tiempo.
1646,2024-11-28,Sucursal,Sur,Recurrente,10,4,3.7,Todo funcionó como esperaba.
1647,2024-12-01,Web,Centro,VIP,10,5,3.9,Todo funcionó como esperaba.
1648,2024-11-30,Web,Sur,VIP,9,4,23,"Muy buena atención, resolvieron rápido."
1649,2024-11-29,Web,Centro,VIP,9,4,3.6,El equipo fue muy amable y claro.
1650,2024-12-01,App,Centro,VIP,10,5,1.2,"Excelente servicio, volvería a comprar."
1651,2024-11-29,App,Centro,Recurrente,7,3,2.6,Cumplió lo básico.
1652,2024-12-03,App,Norte,Nuevo,9,5,4.9,El equipo fue muy amable y claro.
1653,2024-11-30,Sucursal,Centro,VIP,9,4,1.2,"Excelente servicio, volvería a comprar."
1654,2024-11-28,Web,Sur,Recurrente,9,5,4.3,El equipo fue muy amable y claro.
1655,2024-11-30,Sucursal,Oeste,Recurrente,7,4,3.4,"El servicio estuvo bien, sin más."
1656,2024-11-29,Call Center,Sur,VIP,5,3,4.9,"Mala comunicación, muy frustrante."
1657,2024-11-29,Sucursal,Sur,VIP,9,4,1.4,Gran experiencia de principio a fin.
1658,2024-12-01,Sucursal,Sur,VIP,10,5,2.2,"Excelente servicio, volvería a comprar."
1659,2024-12-05,App,Norte,Nuevo,9,4,3,El equipo fue muy amable y claro.
1660,2024-11-30,Web,Norte,VIP,9,5,4.6,"Excelente servicio, volvería a comprar."
1661,2024-12-03,Web,Este,Recurrente,10,4,4.2,Gran experiencia de principio a fin.
1662,2024-12-01,Sucursal,Centro,VIP,10,4,2.7,Gran experiencia de principio a fin.
1663,2024-12-01,Call Center,Norte,Recurrente,4,3,2.6,"Mala comunicación, muy frustrante."
1664,2024-12-06,Web,Este,VIP,8,4,4.5,Ni bueno ni malo.
1665,2024-12-04,Sucursal,Este,Recurrente,7,4,1.7,Podría mejorar los tiempos de espera.
1666,2024-12-04,Sucursal,Norte,Recurrente,8,5,1.9,"El servicio estuvo bien, sin más."
1667,2024-12-01,Web,Oeste,Recurrente,7,4,2,"El servicio estuvo bien, sin más."
1668,2024-12-03,Call Center,Oeste,Nuevo,6,3,4.5,El proceso fue confuso y lento.
1669,2024-12-04,Sucursal,Centro,Recurrente,10,5,1.9,"Excelente servicio, volvería a comprar."
1670,2024-12-07,Call Center,Norte,VIP,7,3,5.3,"El servicio estuvo bien, sin más."
1671,2024-12-06,Web,Norte,Recurrente,9,5,1.5,"Excelente servicio, volvería a comprar."
1672,2024-12-04,Web,Sur,Recurrente,9,4,4.2,"Excelente servicio, volvería a comprar."
1673,2024-12-08,App,Norte,Nuevo,8,4,4.8,Cumplió lo básico.
1674,2024-12-06,Web,Oeste,VIP,9,4,4.3,Todo funcionó como esperaba.
1675,2024-12-08,Sucursal,Norte,VIP,8,4,3.7,Cumplió lo básico.
1676,2024-12-02,Web,Centro,Nuevo,8,4,4,Podría mejorar los tiempos de espera.
1677,2024-12-03,Sucursal,Norte,Recurrente,9,4,2.3,"Muy buena atención, resolvieron rápido."
1678,2024-12-04,Call Center,Centro,Recurrente,4,2,5,"Pésima atención, no lo recomiendo."
1679,2024-12-09,Call Center,Centro,VIP,5,3,6.1,"Pésima atención, no lo recomiendo."
1680,2024-12-05,Sucursal,Centro,VIP,10,5,2.6,Gran experiencia de principio a fin.
1681,2024-12-08,Call Center,Este,Nuevo,5,3,4,El proceso fue confuso y lento.
1682,2024-12-06,App,Centro,VIP,9,5,1.3,Todo funcionó como esperaba.
1683,2024-12-07,Sucursal,Norte,Recurrente,9,4,4.1,"Excelente servicio, volvería a comprar."
1684,2024-12-06,Call Center,Oeste,VIP,7,3,5.3,Ni bueno ni malo.
1685,2024-12-05,App,Oeste,VIP,10,4,1.4,Gran experiencia de principio a fin.
1686,2024-12-05,App,Este,VIP,9,5,1.9,"Excelente servicio, volvería a comprar."
1687,2024-12-10,Web,Sur,Nuevo,7,4,2.3,"El servicio estuvo bien, sin más."
1688,2024-12-05,Call Center,Norte,VIP,7,4,5.1,Podría mejorar los tiempos de espera.
1689,2024-12-07,Call Center,Oeste,Nuevo,5,3,4.4,El proceso fue confuso y lento.
1690,2024-12-10,App,Oeste,Recurrente,10,5,1,El equipo fue muy amable y claro.
1691,2024-12-10,App,Centro,Nuevo,7,4,43,Cumplió lo básico.
1692,2024-12-09,App,Sur,Nuevo,9,4,1.2,"Muy buena atención, resolvieron rápido."
1693,2024-12-12,Web,Norte,VIP,9,5,4.2,Gran experiencia de principio a fin.
1694,2024-12-10,Sucursal,Centro,Nuevo,9,5,3.1,"Excelente servicio, volvería a comprar."
1695,2024-12-07,App,Centro,VIP,10,5,3,El equipo fue muy amable y claro.
1696,2024-12-11,Web,Sur,Nuevo,9,5,4.8,El equipo fue muy amable y claro.
1697,2024-12-11,App,Este,Recurrente,7,3,1.5,Podría mejorar los tiempos de espera.
1698,2024-12-12,App,Centro,Nuevo,9,5,2.1,Todo funcionó como esperaba.
1699,2024-12-12,App,Sur,Nuevo,8,5,3.6,"El servicio estuvo bien, sin más."
1700,2024-12-12,Sucursal,Norte,VIP,10,5,3,Todo funcionó como esperaba.
1701,2024-12-13,Web,Centro,VIP,9,5,1.4,"Excelente servicio, volvería a comprar."
1702,2024-12-12,Sucursal,Este,VIP,9,4,3.7,El equipo fue muy amable y claro.
1703,2024-12-08,Web,Sur,Nuevo,8,4,2.9,Cumplió lo básico.
1704,2024-12-10,Sucursal,Oeste,Recurrente,8,4,4,Cumplió lo básico.
1705,2024-12-14,Sucursal,Oeste,Recurrente,8,4,4,Ni bueno ni malo.
1706,2024-12-08,Sucursal,Oeste,VIP,10,5,3.9,"Muy buena atención, resolvieron rápido."
1707,2024-12-15,App,Norte,VIP,9,4,4.8,El equipo fue muy amable y claro.
1708,2024-12-13,App,Centro,Recurrente,9,5,3.6,Gran experiencia de principio a fin.
1709,2024-12-13,Call Center,Sur,Nuevo,4,2,2.8,No resolvieron mi problema.
1710,2024-12-10,Web,Oeste,VIP,8,5,2.9,Cumplió lo básico.
1711,2024-12-11,App,Este,Nuevo,9,5,1.4,"Muy buena atención, resolvieron rápido."
1712,2024-12-14,Call Center,Oeste,Nuevo,5,3,3.3,"Pésima atención, no lo recomiendo."
1713,2024-12-10,Call Center,Este,Nuevo,5,3,2.7,"Pésima atención, no lo recomiendo."
1714,2024-12-16,App,Este,Recurrente,9,5,4.5,"Excelente servicio, volvería a comprar."
1715,2024-12-14,Web,Este,Nuevo,10,5,4.7,El equipo fue muy amable y claro.
1716,2024-12-11,Call Center,Norte,Recurrente,4,2,4.3,El proceso fue confuso y lento.
1717,2024-12-11,App,Este,Nuevo,8,5,3.8,"El servicio estuvo bien, sin más."
1718,2024-12-14,App,Oeste,VIP,8,4,4.7,Podría mejorar los tiempos de espera.
1719,2024-12-14,App,Sur,VIP,10,5,2.6,El equipo fue muy amable y claro.
1720,2024-12-14,Sucursal,Sur,VIP,9,4,2.4,"Muy buena atención, resolvieron rápido."
1721,2024-12-16,Sucursal,Norte,Recurrente,7,4,1,Podría mejorar los tiempos de espera.
1722,2024-12-15,Web,Oeste,Recurrente,8,4,3.7,"El servicio estuvo bien, sin más."
1723,2024-12-12,App,Oeste,Nuevo,8,4,26,Ni bueno ni malo.
1724,2024-12-13,Web,Este,Nuevo,8,5,2.8,"El servicio estuvo bien, sin más."
1725,2024-12-14,App,Oeste,Recurrente,10,5,4.5,"Excelente servicio, volvería a comprar."
1726,2024-12-13,App,Sur,Nuevo,8,4,3.1,"El servicio estuvo bien, sin más."
1727,2024-12-14,Call Center,Sur,Recurrente,5,3,5.1,Tuve que esperar demasiado tiempo.
1728,2024-12-15,Sucursal,Centro,VIP,10,5,25,Gran experiencia de principio a fin.
1729,2024-12-14,Sucursal,Sur,VIP,10,5,3.6,"Excelente servicio, volvería a comprar."
1730,2024-12-18,App,Este,Recurrente,7,4,4.1,Ni bueno ni malo.
1731,2024-12-17,Call Center,Sur,Recurrente,7,4,5,"El servicio estuvo bien, sin más."
1732,2024-12-19,Web,Norte,Nuevo,7,3,2.8,"El servicio estuvo bien, sin más."
1733,2024-12-19,Web,Norte,Recurrente,10,5,3,Gran experiencia de principio a fin.
1734,2024-12-19,App,Este,VIP,10,5,1.2,El equipo fue muy amable y claro.
1735,2024-12-20,Web,Oeste,VIP,10,5,2.2,El equipo fue muy amable y claro.
1736,2024-12-19,Call Center,Centro,Nuevo,6,4,4.7,"Pésima atención, no lo recomiendo."
1737,2024-12-15,App,Sur,Nuevo,10,5,1.1,"Muy buena atención, resolvieron rápido."
1738,2024-12-17,Web,Sur,Recurrente,8,4,4.9,Cumplió lo básico.
1739,2024-12-15,Web,Centro,Nuevo,10,5,3.6,Todo funcionó como esperaba.
1740,2024-12-15,Web,Este,VIP,10,5,2.3,El equipo fue muy amable y claro.
1741,2024-12-22,Web,Sur,Nuevo,9,5,1.8,"Muy buena atención, resolvieron rápido."
1742,2024-12-21,App,Oeste,Nuevo,8,4,3.3,Ni bueno ni malo.
1743,2024-12-21,Call Center,Oeste,VIP,6,4,5.2,"Mala comunicación, muy frustrante."
1744,2024-12-17,App,Oeste,Nuevo,9,4,4,Todo funcionó como esperaba.
1745,2024-12-19,Sucursal,Norte,VIP,10,5,1.3,Todo funcionó como esperaba.
1746,2024-12-22,Web,Oeste,Nuevo,7,4,4.4,Ni bueno ni malo.
1747,2024-12-18,App,Sur,Recurrente,8,5,2.5,Podría mejorar los tiempos de espera.
1748,2024-12-17,Web,Oeste,Nuevo,8,5,4.4,Ni bueno ni malo.
1749,2024-12-22,Call Center,Sur,Nuevo,7,4,4.8,Podría mejorar los tiempos de espera.
1750,2024-12-19,Call Center,Este,VIP,6,4,5.6,No resolvieron mi problema.
1751,2024-12-19,App,Este,VIP,9,5,3.9,Gran experiencia de principio a fin.
1752,2024-12-22,App,Sur,VIP,10,5,3.5,"Muy buena atención, resolvieron rápido."
1753,2024-12-22,Sucursal,Sur,Nuevo,9,4,4.1,Gran experiencia de principio a fin.
1754,2024-12-22,Web,Centro,Recurrente,9,5,2.6,Todo funcionó como esperaba.
1755,2024-12-24,Call Center,Sur,Recurrente,6,4,5.5,El proceso fue confuso y lento.
1756,2024-12-24,Sucursal,Este,Nuevo,8,4,1.3,Cumplió lo básico.
1757,2024-12-20,Web,Norte,VIP,10,5,3.5,El equipo fue muy amable y claro.
1758,2024-12-23,Call Center,Norte,Recurrente,5,3,5.1,El proceso fue confuso y lento.
1759,2024-12-21,App,Oeste,Nuevo,10,5,2.7,"Muy buena atención, resolvieron rápido."
1760,2024-12-22,App,Este,Nuevo,10,5,1.7,"Muy buena atención, resolvieron rápido."
1761,2024-12-23,App,Sur,Nuevo,10,5,1.6,Todo funcionó como esperaba.
1762,2024-12-22,Sucursal,Oeste,Recurrente,9,5,3.4,El equipo fue muy amable y claro.
1763,2024-12-23,App,Centro,Recurrente,9,4,4.1,"Excelente servicio, volvería a comprar."
1764,2024-12-20,Call Center,Norte,Recurrente,5,2,6.3,El proceso fue confuso y lento.
1765,2024-12-22,Web,Sur,Recurrente,9,5,2.3,Todo funcionó como esperaba.
1766,2024-12-25,Call Center,Sur,VIP,7,4,3.3,Podría mejorar los tiempos de espera.
1767,2024-12-22,Call Center,Oeste,Nuevo,5,3,22,No resolvieron mi problema.
1768,2024-12-26,App,Centro,Nuevo,9,4,2.1,Gran experiencia de principio a fin.
1769,2024-12-25,Web,Norte,VIP,10,5,1.1,Todo funcionó como esperaba.
1770,2024-12-26,App,Centro,Recurrente,10,5,3,Todo funcionó como esperaba.
1771,2024-12-24,App,Centro,Recurrente,9,5,4.8,"Muy buena atención, resolvieron rápido."
1772,2024-12-26,Web,Centro,VIP,8,4,3.6,"El servicio estuvo bien, sin más."
1773,2024-12-28,App,Este,VIP,10,5,4.2,"Excelente servicio, volvería a comprar."
1774,2024-12-24,Web,Oeste,VIP,9,4,3.8,Todo funcionó como esperaba.
1775,2024-12-24,App,Norte,Nuevo,8,5,3.3,Ni bueno ni malo.
1776,2024-12-23,Call Center,Este,VIP,6,3,5.2,Tuve que esperar demasiado tiempo.
1777,2024-12-27,App,Este,Recurrente,7,4,2.1,Ni bueno ni malo.
1778,2024-12-27,App,Sur,VIP,8,4,3.3,Cumplió lo básico.
1779,2024-12-23,App,Centro,Recurrente,9,5,4.5,Todo funcionó como esperaba.
1780,2024-12-23,Web,Centro,VIP,10,5,2.5,Todo funcionó como esperaba.
1781,2024-12-25,Web,Sur,VIP,8,4,2.5,Ni bueno ni malo.
1782,2024-12-27,Sucursal,Sur,Recurrente,9,4,1.5,Gran experiencia de principio a fin.
1783,2024-12-26,Call Center,Este,VIP,7,4,5.8,Ni bueno ni malo.
1784,2024-12-30,Call Center,Oeste,Recurrente,5,3,5.5,"Pésima atención, no lo recomiendo."
1785,2024-12-26,App,Oeste,VIP,10,5,1.7,"Excelente servicio, volvería a comprar."
1786,2024-12-25,App,Norte,Nuevo,10,5,2.3,Gran experiencia de principio a fin.
1787,2024-12-27,Call Center,Oeste,Recurrente,5,3,4.3,Tuve que esperar demasiado tiempo.
1788,2024-12-27,Sucursal,Este,Recurrente,8,4,4.2,Podría mejorar los tiempos de espera.
1789,2024-12-26,App,Oeste,Recurrente,9,5,3.5,Todo funcionó como esperaba.
1790,2024-12-27,Sucursal,Oeste,Nuevo,9,5,1.8,Todo funcionó como esperaba.
1791,2024-12-26,Call Center,Este,Nuevo,6,4,5.4,Tuve que esperar demasiado tiempo.
1792,2024-12-28,Call Center,Oeste,Recurrente,4,3,4.5,"Mala comunicación, muy frustrante."
1793,2024-12-31,Web,Sur,VIP,10,5,4,Todo funcionó como esperaba.
1794,2024-12-28,Call Center,Oeste,VIP,6,3,21,No resolvieron mi problema.
1795,2024-12-27,Web,Sur,Recurrente,9,5,1.8,"Muy buena atención, resolvieron rápido."
1796,2024-12-31,Sucursal,Norte,Recurrente,7,4,4.6,Podría mejorar los tiempos de espera.
1797,2024-12-29,Sucursal,Oeste,Recurrente,10,5,2.2,Gran experiencia de principio a fin.
1798,2024-12-30,Sucursal,Sur,Recurrente,7,4,3.8,Cumplió lo básico.
1799,2024-12-30,App,Norte,Nuevo,10,5,2.3,El equipo fue muy amable y claro.
1800,2024-12-30,App,Sur,Recurrente,10,5,2.7,Todo funcionó como esperaba.
