fecha,categoria,region,canal,unidades,ingresos,costo,margen
2025-01-08,Electrónica,Centro,Tienda física,22,6965.15,3916.76,3048.39
2025-01-08,Electrónica,Norte,Distribuidor,54,19689.02,14441.03,5247.99
2025-01-09,Juguetes,Norte,Marketplace,59,2132.81,1516.69,616.12
2025-01-09,Electrónica,Norte,E-commerce,13,4267.68,2539.77,1727.91
2025-01-10,Alimentos,Norte,E-commerce,13,223.86,151.43,72.43
2025-01-11,Alimentos,Este,Distribuidor,50,927.82,517.66,410.16
2025-01-11,Juguetes,Sur,Distribuidor,54,1945.11,1340.62,604.49
2025-01-11,Deportes,Oeste,Marketplace,22,1450.54,1041.64,408.9
2025-01-12,Electrónica,Sur,Marketplace,52,18224.14,10926.44,7297.7
2025-01-12,Electrónica,Norte,Distribuidor,23,6356.71,4047.81,2308.9
2025-01-12,Juguetes,Centro,Distribuidor,46,1493.83,1005.37,488.46
2025-01-12,Alimentos,Norte,Marketplace,22,352.34,242.38,109.96
2025-01-12,Alimentos,Centro,Distribuidor,51,922.16,539.51,382.65
2025-01-13,Juguetes,Sur,Tienda física,8,273.93,190.83,83.1
2025-01-13,Alimentos,Este,Marketplace,15,252.36,167.41,84.95
2025-01-13,Electrónica,Sur,Marketplace,64,20699.89,13829.49,6870.4
2025-01-14,Moda,Norte,Tienda física,30,1776.45,987.19,789.26
2025-01-14,Juguetes,Norte,E-commerce,12,407.96,282.95,125.01
2025-01-15,Electrónica,Norte,E-commerce,13,3752.82,2157.5,1595.32
2025-01-15,Juguetes,Norte,Distribuidor,11,357.35,223.71,133.64
2025-01-15,Alimentos,Norte,Tienda física,22,350.7,259.34,91.36
2025-01-16,Deportes,Norte,E-commerce,13,1104.59,724.87,379.72
2025-01-16,Hogar,Norte,E-commerce,27,2585.69,1495.28,1090.41
2025-01-16,Hogar,Oeste,Tienda física,43,3777.98,2489.59,1288.39
2025-01-16,Deportes,Sur,E-commerce,32,2640.15,1958.17,681.98
2025-01-16,Juguetes,Sur,E-commerce,20,759.06,505.18,253.88
2025-01-17,Electrónica,Este,Marketplace,37,11104.95,8241.9,2863.05
2025-01-20,Electrónica,Sur,Tienda física,20,6491.65,4491.8,1999.85
2025-01-20,Alimentos,Norte,Distribuidor,27,524.26,312.15,212.11
2025-01-20,Juguetes,Norte,E-commerce,33,1022.16,760.31,261.85
2025-01-22,Electrónica,Norte,Tienda física,47,14987.86,8903.81,6084.05
2025-01-23,Electrónica,Sur,Marketplace,28,7847.84,4954.53,2893.31
2025-01-23,Moda,Centro,E-commerce,18,1057.07,667.82,389.25
2025-01-24,Electrónica,Norte,Distribuidor,48,15167.13,9601.86,5565.27
2025-01-24,Hogar,Oeste,Distribuidor,64,5767.94,3694.41,2073.53
2025-01-24,Alimentos,Oeste,Marketplace,50,796.02,549.57,246.45
2025-01-24,Moda,Centro,Distribuidor,10,563.12,334.31,228.81
2025-01-25,Hogar,Oeste,Marketplace,17,1734.72,1010.11,724.61
2025-01-25,Electrónica,Centro,E-commerce,59,17684.78,9741.34,7943.44
2025-01-25,Hogar,Centro,Distribuidor,50,4427.33,2450.13,1977.2
2025-01-26,Moda,Norte,Distribuidor,25,1471.54,921.66,549.88
2025-01-26,Hogar,Sur,Marketplace,51,4675.18,2611.78,2063.4
2025-01-26,Electrónica,Sur,Tienda física,18,5080.46,2862.89,2217.57
2025-01-26,Alimentos,Norte,Tienda física,20,320.6,215.35,105.25
2025-01-27,Electrónica,Oeste,E-commerce,58,17842.07,11402.13,6439.94
2025-01-27,Hogar,Norte,Marketplace,10,937.2,558.62,378.58
2025-01-28,Electrónica,Norte,E-commerce,57,16973.73,10625.08,6348.65
2025-01-28,Alimentos,Centro,E-commerce,61,1152.63,722.08,430.55
2025-01-28,Moda,Este,Marketplace,64,4171.41,2680.76,1490.65
2025-01-28,Juguetes,Norte,Tienda física,53,1801.63,1267.42,534.21
2025-01-28,Juguetes,Oeste,Tienda física,42,1404.65,881.19,523.46
2025-01-29,Electrónica,Sur,Marketplace,38,10463.82,5991.86,4471.96
2025-01-30,Moda,Norte,Marketplace,43,2442.01,1604.57,837.44
2025-01-30,Electrónica,Sur,Distribuidor,42,12666.47,7840.78,4825.69
2025-01-30,Moda,Norte,Marketplace,36,2192.43,1293.49,898.94
2025-01-31,Electrónica,Sur,Distribuidor,27,8663.82,5100.85,3562.97
2025-01-31,Electrónica,Norte,E-commerce,45,15147.3,10291.58,4855.72
2025-01-31,Electrónica,Este,Tienda física,42,12414.92,7000.09,5414.83
2025-01-31,Alimentos,Oeste,Distribuidor,59,1208.85,856.19,352.66
2025-01-31,Moda,Sur,Tienda física,27,1699.9,1215.88,484.02
2025-02-01,Hogar,Norte,Marketplace,63,5306.12,2973.2,2332.92
2025-02-01,Electrónica,Norte,Marketplace,25,7552.02,5042.4,2509.62
2025-02-01,Electrónica,Oeste,Distribuidor,28,10059.01,6505.89,3553.12
2025-02-03,Alimentos,Norte,E-commerce,68,1231.63,895.17,336.46
2025-02-04,Electrónica,Sur,Marketplace,59,18274.02,12325.23,5948.79
2025-02-04,Moda,Norte,E-commerce,33,2231.17,1486.6,744.57
2025-02-05,Juguetes,Centro,Tienda física,45,1462.19,839.73,622.46
2025-02-05,Deportes,Norte,Tienda física,17,1426.16,914.54,511.62
2025-02-05,Juguetes,Norte,E-commerce,52,1648.33,1027.42,620.91
2025-02-05,Electrónica,Este,Tienda física,53,18771.1,11981.61,6789.49
2025-02-05,Electrónica,Centro,E-commerce,69,20657.61,13329.4,7328.21
2025-02-05,Moda,Norte,Marketplace,44,2912.08,2170.32,741.76
2025-02-06,Electrónica,Sur,Distribuidor,16,4357.72,3110.5,1247.22
2025-02-06,Moda,Norte,Tienda física,54,2833.53,1683.32,1150.21
2025-02-06,Hogar,Oeste,Marketplace,24,2140.65,1576.91,563.74
2025-02-07,Electrónica,Este,Distribuidor,65,20367.09,13020.57,7346.52
2025-02-07,Electrónica,Norte,Tienda física,46,15162.74,8956.79,6205.95
2025-02-07,Electrónica,Sur,Distribuidor,29,9898.54,5764.19,4134.35
2025-02-08,Electrónica,Centro,Tienda física,39,13340.26,9504.23,3836.03
2025-02-08,Juguetes,Sur,E-commerce,11,403.62,222.25,181.37
2025-02-08,Alimentos,Sur,Distribuidor,38,780.32,531.44,248.88
2025-02-08,Deportes,Este,E-commerce,64,4287.09,3067.95,1219.14
2025-02-09,Deportes,Centro,Distribuidor,29,2260.93,1503.17,757.76
2025-02-09,Deportes,Centro,Marketplace,73,5080.46,3368.86,1711.6
2025-02-09,Moda,Sur,E-commerce,31,2121.77,1567.59,554.18
2025-02-09,Electrónica,Norte,Tienda física,55,15190.95,8507.93,6683.02
2025-02-10,Juguetes,Centro,Distribuidor,63,2349.51,1571.29,778.22
2025-02-11,Hogar,Centro,Tienda física,71,5638.31,3815.16,1823.15
2025-02-11,Electrónica,Norte,E-commerce,17,5446.97,3499.41,1947.56
2025-02-11,Hogar,Oeste,Distribuidor,29,2280.1,1671.54,608.56
2025-02-12,Deportes,Centro,Distribuidor,11,870.25,497.82,372.43
2025-02-12,Electrónica,Sur,Marketplace,38,12997.44,9380.45,3616.99
2025-02-12,Alimentos,Oeste,Distribuidor,50,795.55,525.76,269.79
2025-02-12,Deportes,Este,Marketplace,69,4962.64,3208.05,1754.59
2025-02-13,Moda,Norte,Marketplace,11,662.11,484.56,177.55
2025-02-14,Hogar,Sur,Marketplace,28,2578.48,1529.1,1049.38
2025-02-14,Electrónica,Oeste,Tienda física,74,22566.5,16225.13,6341.37
2025-02-14,Hogar,Norte,E-commerce,17,1673.31,1148.64,524.67
2025-02-15,Alimentos,Sur,Tienda física,26,431.49,310.27,121.22
2025-02-15,Moda,Norte,Tienda física,41,2658.49,1605.12,1053.37
2025-02-16,Deportes,Norte,Tienda física,23,1848.84,1210.69,638.15
2025-02-16,Juguetes,Centro,Marketplace,37,1313.48,742.11,571.37
2025-02-16,Electrónica,Este,E-commerce,21,57238.56,5076.54,52162.02
2025-02-16,Hogar,Centro,Distribuidor,45,3613.34,1990.92,1622.42
2025-02-17,Deportes,Norte,Tienda física,41,2684.69,1739.06,945.63
2025-02-18,Moda,Norte,Marketplace,45,2929.18,1825.72,1103.46
2025-02-18,Electrónica,Sur,E-commerce,37,11672.86,6542.37,5130.49
2025-02-19,Electrónica,Norte,Marketplace,9,2707.51,1955.06,752.45
2025-02-20,Hogar,Centro,Marketplace,41,3837.41,2302.32,1535.09
2025-02-20,Deportes,Sur,Marketplace,53,3884.36,2701.09,1183.27
2025-02-20,Juguetes,Centro,Marketplace,33,1271.59,808.54,463.05
2025-02-21,Deportes,Norte,Tienda física,57,3648.61,2722.88,925.73
2025-02-22,Electrónica,Norte,Marketplace,17,4896.87,3008.57,1888.3
2025-02-22,Juguetes,Centro,Marketplace,69,2523.54,1462.08,1061.46
2025-02-22,Electrónica,Norte,E-commerce,21,6778.47,4372.67,2405.8
2025-02-22,Alimentos,Este,Tienda física,29,593.73,421.43,172.3
2025-02-23,Electrónica,Norte,Tienda física,21,6648.53,4962.38,1686.15
2025-02-24,Electrónica,Norte,Marketplace,71,19494.91,13844.95,5649.96
2025-02-25,Juguetes,Este,Distribuidor,42,1679.08,1015.39,663.69
2025-02-26,Electrónica,Oeste,E-commerce,67,20372.38,14806.93,5565.45
2025-02-26,Electrónica,Oeste,Tienda física,9,2716.79,1915.89,800.9
2025-02-26,Hogar,Sur,Marketplace,33,2796.34,2028.76,767.58
2025-02-26,Electrónica,Norte,Distribuidor,22,6800.5,5067.74,1732.76
2025-02-27,Electrónica,Este,Tienda física,42,14457.52,10640.7,3816.82
2025-02-27,Hogar,Oeste,Distribuidor,53,5014.49,3591.89,1422.6
2025-02-28,Alimentos,Sur,Distribuidor,10,191.42,125.39,66.03
2025-03-01,Electrónica,Centro,Marketplace,12,3681.1,2581.94,1099.16
2025-03-01,Electrónica,Oeste,Marketplace,39,13378.91,9553.88,3825.03
2025-03-02,Moda,Centro,Marketplace,69,4134.14,2946.69,1187.45
2025-03-02,Electrónica,Norte,E-commerce,40,12848.03,7204.05,5643.98
2025-03-03,Juguetes,Este,Distribuidor,80,2444.13,1513.18,930.95
2025-03-03,Hogar,Oeste,E-commerce,53,4871.1,3514.59,1356.51
2025-03-03,Juguetes,Centro,Distribuidor,27,838.06,525.08,312.98
2025-03-03,Electrónica,Este,E-commerce,65,22799.51,12878.05,9921.46
2025-03-03,Electrónica,Centro,Tienda física,80,27593.65,16013.83,11579.82
2025-03-04,Electrónica,Centro,Distribuidor,27,8143.14,5814.69,2328.45
2025-03-04,Juguetes,Norte,Tienda física,24,944.09,601.83,342.26
2025-03-04,Alimentos,Centro,E-commerce,34,552.29,309.53,242.76
2025-03-05,Deportes,Este,Tienda física,71,4618.82,2707.83,1910.99
2025-03-05,Electrónica,Norte,Marketplace,51,18490.86,12835.68,5655.18
2025-03-06,Moda,Este,E-commerce,15,775.91,450.13,325.78
2025-03-06,Juguetes,Sur,Marketplace,19,744.95,458.57,286.38
2025-03-06,Alimentos,Este,Distribuidor,77,1554.95,1153.85,401.1
2025-03-07,Hogar,Norte,Tienda física,38,3043.19,2162.28,880.91
2025-03-08,Juguetes,Centro,E-commerce,72,2413.52,1638.81,774.71
2025-03-09,Hogar,Oeste,E-commerce,25,2044.89,1307.95,736.94
2025-03-09,Hogar,Norte,Distribuidor,17,1465.49,957.18,508.31
2025-03-10,Moda,Sur,Distribuidor,80,5131.86,3060.02,2071.84
2025-03-10,Electrónica,Oeste,Tienda física,80,26159.93,18727.88,7432.05
2025-03-10,Moda,Norte,Distribuidor,56,3355.98,2269.8,1086.18
2025-03-11,Hogar,Oeste,E-commerce,54,5110.4,2897.3,2213.1
2025-03-11,Deportes,Oeste,E-commerce,23,1901.26,1283.44,617.82
2025-03-12,Hogar,Oeste,Distribuidor,68,5409.78,3834.05,1575.73
2025-03-13,Hogar,Norte,Marketplace,58,5970.23,4003.88,1966.35
2025-03-14,Electrónica,Oeste,E-commerce,25,7741.4,5071.21,2670.19
2025-03-14,Electrónica,Norte,E-commerce,77,27677.16,16456.92,11220.24
2025-03-15,Juguetes,Norte,Marketplace,15,590.91,428.25,162.66
2025-03-15,Juguetes,Norte,Tienda física,10,328.93,197.47,131.46
2025-03-15,Alimentos,Oeste,E-commerce,68,1143.42,806.83,336.59
2025-03-15,Electrónica,Este,Distribuidor,73,24257.87,15098.47,9159.4
2025-03-15,Juguetes,Sur,E-commerce,58,1860.96,1043.58,817.38
2025-03-15,Electrónica,Norte,Distribuidor,31,9809.22,6328,3481.22
2025-03-16,Electrónica,Norte,E-commerce,81,24307.6,13823.59,10484.01
2025-03-16,Alimentos,Oeste,Tienda física,9,143.98,86.91,57.07
2025-03-17,Electrónica,Norte,Marketplace,69,23891.52,14728.07,9163.45
2025-03-17,Electrónica,Centro,Marketplace,49,16849.65,10622.36,6227.29
2025-03-17,Deportes,Centro,Tienda física,40,3345.98,2015.38,1330.6
2025-03-18,Electrónica,Este,Distribuidor,54,14800.82,10017.38,4783.44
2025-03-18,Electrónica,Sur,Distribuidor,73,25808.38,15228.76,10579.62
2025-03-19,Electrónica,Oeste,E-commerce,77,25480.22,18695.39,6784.83
2025-03-19,Electrónica,Oeste,Distribuidor,80,24574.42,16780.41,7794.01
2025-03-19,Electrónica,Sur,Marketplace,13,3891.52,2769.34,1122.18
2025-03-20,Deportes,Este,Tienda física,73,6114.1,4292.59,1821.51
2025-03-21,Hogar,Este,Distribuidor,31,2633.48,1679.46,954.02
2025-03-21,Hogar,Este,E-commerce,42,3720,2514.05,1205.95
2025-03-22,Moda,Norte,Marketplace,24,1647.97,1042.31,605.66
2025-03-22,Moda,Oeste,Tienda física,69,4521.31,2703.32,1817.99
2025-03-22,Electrónica,Norte,Tienda física,12,3914.16,2534.12,1380.04
2025-03-22,Alimentos,Norte,Marketplace,15,251.79,147.51,104.28
2025-03-24,Deportes,Centro,E-commerce,64,5307.73,3071.19,2236.54
2025-03-24,Alimentos,Oeste,Distribuidor,58,906.84,567.19,339.65
2025-03-24,Electrónica,Este,E-commerce,37,12019.43,7922.69,4096.74
2025-03-24,Moda,Este,Marketplace,45,3056.35,2038.68,1017.67
2025-03-24,Electrónica,Norte,E-commerce,73,20415.1,12216.3,8198.8
2025-03-24,Hogar,Norte,Distribuidor,20,1810.75,1311.03,499.72
2025-03-24,Deportes,Centro,E-commerce,26,2214.03,1466.16,747.87
2025-03-25,Juguetes,Norte,E-commerce,46,14016.64,1211.61,12805.03
2025-03-25,Deportes,Oeste,Marketplace,33,2753.93,1958.66,795.27
2025-03-25,Deportes,Centro,Marketplace,15,963.29,580.14,383.15
2025-03-26,Electrónica,Norte,Marketplace,52,18028.76,10744.22,7284.54
2025-03-26,Alimentos,Norte,Distribuidor,52,918.85,614.89,303.96
2025-03-26,Electrónica,Norte,E-commerce,44,12736.41,7508.13,5228.28
2025-03-27,Hogar,Norte,E-commerce,79,7179.73,5046.02,2133.71
2025-03-27,Juguetes,Oeste,E-commerce,47,1746.77,1255.31,491.46
2025-03-27,Deportes,Norte,Marketplace,33,2745.19,1664.54,1080.65
2025-03-28,Electrónica,Este,E-commerce,67,24258.44,14884.87,9373.57
2025-03-28,Moda,Norte,Tienda física,46,2900.14,2105.53,794.61
2025-03-28,Moda,Oeste,Tienda física,16,1062.81,782.38,280.43
2025-03-29,Hogar,Este,E-commerce,57,5284.63,3156.99,2127.64
2025-03-30,Electrónica,Este,Tienda física,10,3138.71,2278.37,860.34
2025-03-30,Hogar,Este,Distribuidor,71,5511.83,4074.2,1437.63
2025-03-30,Moda,Norte,E-commerce,59,3633.99,2608.23,1025.76
2025-03-30,Moda,Este,Marketplace,80,4140.76,2821.57,1319.19
2025-03-31,Electrónica,Norte,Distribuidor,50,18002.35,12325.24,5677.11
2025-04-01,Juguetes,Oeste,Distribuidor,20,707.42,434.97,272.45
2025-04-02,Electrónica,Este,Tienda física,15,4942.59,3391.57,1551.02
2025-04-02,Electrónica,Este,Marketplace,15,4396.02,2755.17,1640.85
2025-04-03,Electrónica,Norte,Marketplace,16,4858.85,3027.93,1830.92
2025-04-03,Hogar,Norte,Distribuidor,72,5767.23,3707.48,2059.75
2025-04-03,Juguetes,Norte,Marketplace,63,2231.66,1465.88,765.78
2025-04-03,Alimentos,Oeste,Marketplace,26,423.08,250.69,172.39
2025-04-04,Alimentos,Oeste,Marketplace,51,1039.48,685.97,353.51
2025-04-04,Electrónica,Oeste,Tienda física,69,21364.96,14704.8,6660.16
2025-04-04,Electrónica,Centro,Tienda física,32,10609.65,7697.15,2912.5
2025-04-04,Deportes,Este,Marketplace,36,3014.95,1760.02,1254.93
2025-04-05,Juguetes,Norte,Marketplace,54,2133.32,1237.87,895.45
2025-04-05,Deportes,Centro,Marketplace,23,1757.65,1137.58,620.07
2025-04-06,Deportes,Oeste,Marketplace,40,3093.06,1991.02,1102.04
2025-04-06,Electrónica,Este,E-commerce,59,18970.93,10534.56,8436.37
2025-04-06,Hogar,Sur,Tienda física,15,1504.75,1035.77,468.98
2025-04-06,Electrónica,Norte,E-commerce,24,8692.57,5404.83,3287.74
2025-04-07,Deportes,Norte,Marketplace,19,1528.65,1106.41,422.24
2025-04-08,Alimentos,Sur,Tienda física,75,1476.24,1065.23,411.01
2025-04-09,Electrónica,Sur,Marketplace,18,6522.15,4880.36,1641.79
2025-04-09,Electrónica,Norte,E-commerce,65,20091.55,14023.98,6067.57
2025-04-09,Hogar,Oeste,Marketplace,79,6174.02,3844.32,2329.7
2025-04-10,Hogar,Este,Distribuidor,65,5905.87,4181.31,1724.56
2025-04-10,Deportes,Norte,Distribuidor,51,4101.55,2512.55,1589
2025-04-10,Electrónica,Oeste,Marketplace,38,10949.33,8154.72,2794.61
2025-04-10,Moda,Sur,Distribuidor,71,4293.22,2744.58,1548.64
2025-04-11,Alimentos,Centro,Distribuidor,84,1302.09,863.73,438.36
2025-04-11,Deportes,Norte,Tienda física,70,5634.3,3304.44,2329.86
2025-04-11,Juguetes,Oeste,Marketplace,61,2233.23,1299.6,933.63
2025-04-12,Electrónica,Oeste,Marketplace,85,28732.76,20392.18,8340.58
2025-04-13,Electrónica,Sur,E-commerce,45,13128.8,9316.14,3812.66
2025-04-13,Deportes,Norte,Marketplace,54,3953.28,2423.64,1529.64
2025-04-13,Moda,Este,E-commerce,80,5162.2,2999.48,2162.72
2025-04-13,Electrónica,Centro,E-commerce,64,18679.47,10279.68,8399.79
2025-04-14,Hogar,Norte,Distribuidor,37,2878.21,1818.47,1059.74
2025-04-14,Juguetes,Norte,Distribuidor,21,702.96,439.92,263.04
2025-04-15,Deportes,Norte,E-commerce,27,2242.79,1325.2,917.59
2025-04-15,Deportes,Norte,Distribuidor,42,3222.73,2125.09,1097.64
2025-04-15,Juguetes,Norte,E-commerce,70,2578.83,1922.73,656.1
2025-04-15,Moda,Norte,Tienda física,69,3548.2,2562.77,985.43
2025-04-15,Alimentos,Norte,Marketplace,75,1407.77,910.36,497.41
2025-04-16,Hogar,Norte,Tienda física,54,5012.91,2901.6,2111.31
2025-04-16,Electrónica,Norte,Distribuidor,18,5414.45,3833.88,1580.57
2025-04-17,Moda,Oeste,Distribuidor,13,796.34,451.18,345.16
2025-04-17,Juguetes,Norte,Marketplace,45,1624.42,1034.08,590.34
2025-04-18,Alimentos,Norte,E-commerce,26,417.18,303.15,114.03
2025-04-18,Hogar,Norte,Distribuidor,84,60257.36,4989.25,55268.11
2025-04-18,Electrónica,Norte,Distribuidor,52,17599.39,10479.82,7119.57
2025-04-18,Electrónica,Norte,Tienda física,13,4767.32,3475.35,1291.97
2025-04-19,Juguetes,Este,Marketplace,72,2211.68,1423.37,788.31
2025-04-20,Electrónica,Oeste,Marketplace,10,3299.28,2202.69,1096.59
2025-04-20,Moda,Norte,E-commerce,84,4994.06,2855.52,2138.54
2025-04-20,Hogar,Norte,Distribuidor,60,5045.16,3225.11,1820.05
2025-04-21,Deportes,Norte,Tienda física,51,4342.48,2503.17,1839.31
2025-04-21,Hogar,Sur,Distribuidor,28,2474.72,1697.65,777.07
2025-04-21,Juguetes,Norte,Marketplace,66,2288.54,1572.93,715.61
2025-04-21,Alimentos,Norte,Distribuidor,79,1230.66,690.78,539.88
2025-04-21,Electrónica,Este,Distribuidor,78,26534.54,17146.67,9387.87
2025-04-22,Moda,Este,E-commerce,70,31880.24,2880.19,29000.05
2025-04-23,Juguetes,Este,Tienda física,52,1837.71,1132.75,704.96
2025-04-23,Moda,Centro,Marketplace,56,3457.18,2177.89,1279.29
2025-04-24,Electrónica,Sur,Distribuidor,23,6542.93,4759.06,1783.87
2025-04-24,Hogar,Norte,Distribuidor,23,1768.57,1004.59,763.98
2025-04-24,Electrónica,Norte,Marketplace,37,10344.93,7392.11,2952.82
2025-04-24,Moda,Centro,Distribuidor,71,4426.89,2724.76,1702.13
2025-04-25,Electrónica,Sur,Distribuidor,62,17594.45,12017.23,5577.22
2025-04-25,Juguetes,Centro,Marketplace,54,1743.08,1159.82,583.26
2025-04-25,Juguetes,Norte,E-commerce,66,2461.24,1629.58,831.66
2025-04-26,Electrónica,Este,Tienda física,17,5491.02,3555.09,1935.93
2025-04-27,Juguetes,Este,Distribuidor,84,2787.72,2026.88,760.84
2025-04-27,Electrónica,Norte,E-commerce,37,12733.63,8820.39,3913.24
2025-04-27,Deportes,Oeste,Tienda física,78,6597.54,4219.41,2378.13
2025-04-27,Electrónica,Oeste,Marketplace,11,3540.06,2214.44,1325.62
2025-04-28,Juguetes,Norte,Tienda física,15,515.11,341.83,173.28
2025-04-28,Hogar,Centro,Tienda física,42,3754.83,2261.65,1493.18
2025-04-29,Electrónica,Este,Marketplace,57,16184.15,9864.41,6319.74
2025-04-30,Juguetes,Norte,Tienda física,56,1813.3,1100.91,712.39
2025-05-01,Alimentos,Norte,Tienda física,35,568.9,425.99,142.91
2025-05-01,Hogar,Centro,E-commerce,57,5639.87,3221.66,2418.21
2025-05-01,Electrónica,Norte,Tienda física,69,24894.09,14096.88,10797.21
2025-05-02,Electrónica,Este,Marketplace,51,15976.77,10923.25,5053.52
2025-05-02,Juguetes,Norte,Distribuidor,46,1480.61,850.29,630.32
2025-05-02,Juguetes,Norte,Marketplace,20,775.65,444.09,331.56
2025-05-03,Electrónica,Este,Tienda física,13,3546.13,2465.36,1080.77
2025-05-04,Alimentos,Centro,Marketplace,10,162.35,97.85,64.5
2025-05-04,Electrónica,Oeste,E-commerce,28,10176.16,7322.07,2854.09
2025-05-04,Electrónica,Norte,E-commerce,63,18179.36,12767.03,5412.33
2025-05-05,Deportes,Este,Tienda física,34,2482.07,1758.82,723.25
2025-05-06,Electrónica,Norte,E-commerce,67,18613.48,11810.61,6802.87
2025-05-06,Deportes,Este,Tienda física,38,2530.04,1438.46,1091.58
2025-05-06,Deportes,Este,Distribuidor,74,5769.39,3509.99,2259.4
2025-05-06,Juguetes,Centro,Distribuidor,18,715.36,483.74,231.62
2025-05-07,Deportes,Norte,Marketplace,39,3000.08,1990.38,1009.7
2025-05-07,Deportes,Norte,Marketplace,75,5197.67,3273.42,1924.25
2025-05-07,Electrónica,Norte,Tienda física,65,20281.93,13177.85,7104.08
2025-05-07,Electrónica,Sur,Tienda física,50,13861.75,8745.33,5116.42
2025-05-08,Electrónica,Norte,Tienda física,37,12782.8,8194.8,4588
2025-05-08,Deportes,Sur,Marketplace,22,1694.69,1089.57,605.12
2025-05-09,Electrónica,Centro,Tienda física,48,13148.29,8510.87,4637.42
2025-05-09,Electrónica,Este,Tienda física,37,11828.64,8795.53,3033.11
2025-05-10,Electrónica,Norte,Marketplace,23,8052.9,5192.84,2860.06
2025-05-11,Juguetes,Centro,Distribuidor,54,1637.07,1130.56,506.51
2025-05-11,Electrónica,Norte,E-commerce,70,25615.82,17466.19,8149.63
2025-05-11,Moda,Oeste,E-commerce,14,789.21,591.66,197.55
2025-05-13,Hogar,Oeste,Tienda física,56,5243.66,3433.01,1810.65
2025-05-13,Electrónica,Norte,E-commerce,14,4276.11,2944.4,1331.71
2025-05-14,Electrónica,Sur,Distribuidor,63,19143.91,10931.35,8212.56
2025-05-14,Alimentos,Norte,Distribuidor,33,618.94,395.46,223.48
2025-05-15,Electrónica,Norte,E-commerce,36,11611.99,7007.87,4604.12
2025-05-15,Electrónica,Norte,Marketplace,76,22116.22,13549.86,8566.36
2025-05-16,Hogar,Este,E-commerce,22,2180.27,1447.4,732.87
2025-05-16,Moda,Oeste,Distribuidor,60,3197.75,2065.46,1132.29
2025-05-17,Electrónica,Norte,Tienda física,16,5489.35,3292.91,2196.44
2025-05-17,Moda,Centro,E-commerce,83,5274.21,3242.73,2031.48
2025-05-17,Electrónica,Norte,Marketplace,56,16431.09,11519.36,4911.73
2025-05-17,Electrónica,Centro,Tienda física,72,23132.56,13957.7,9174.86
2025-05-17,Electrónica,Norte,Marketplace,22,6743.48,4884.08,1859.4
2025-05-17,Electrónica,Norte,Distribuidor,56,19855.04,12989.59,6865.45
2025-05-17,Hogar,Norte,Marketplace,15,1399.11,928.79,470.32
2025-05-18,Alimentos,Oeste,Distribuidor,11,221.08,157.69,63.39
2025-05-19,Hogar,Este,Marketplace,27,2106.73,1252.82,853.91
2025-05-19,Electrónica,Sur,Tienda física,50,16691.44,10919.57,5771.87
2025-05-19,Moda,Norte,Distribuidor,30,1883.94,1223.4,660.54
2025-05-20,Alimentos,Norte,Marketplace,41,749.83,487.13,262.7
2025-05-20,Hogar,Oeste,E-commerce,32,2602.12,1589.54,1012.58
2025-05-20,Electrónica,Este,E-commerce,68,19784.5,11080.98,8703.52
2025-05-20,Moda,Sur,Marketplace,84,5793.17,4099.12,1694.05
2025-05-20,Hogar,Este,Tienda física,52,4007.77,2565.69,1442.08
2025-05-21,Moda,Norte,Tienda física,16,1010.1,664.3,345.8
2025-05-21,Hogar,Norte,Marketplace,77,7216.7,4469.52,2747.18
2025-05-22,Hogar,Norte,Marketplace,41,4217.71,2754.1,1463.61
2025-05-23,Electrónica,Norte,Tienda física,28,8459.36,5356.5,3102.86
2025-05-23,Moda,Centro,Distribuidor,54,3067.38,2248.17,819.21
2025-05-24,Electrónica,Este,Distribuidor,82,22933.75,13876.63,9057.12
2025-05-24,Electrónica,Centro,Distribuidor,43,14279.54,8740.31,5539.23
2025-05-24,Hogar,Norte,Distribuidor,76,6009.79,4086.47,1923.32
2025-05-24,Hogar,Norte,Marketplace,77,5958.59,4257.13,1701.46
2025-05-25,Moda,Sur,Tienda física,29,1610.39,1004.78,605.61
2025-05-26,Deportes,Este,Tienda física,56,3938.32,2215.94,1722.38
2025-05-26,Hogar,Norte,Tienda física,80,6989.94,4079.8,2910.14
2025-05-26,Hogar,Norte,E-commerce,42,4012.6,2589.63,1422.97
2025-05-26,Deportes,Sur,Marketplace,63,4611.99,2720.14,1891.85
2025-05-27,Deportes,Oeste,Marketplace,24,1910.45,1071.57,838.88
2025-05-27,Electrónica,Centro,Marketplace,77,24921.79,15102.85,9818.94
2025-05-27,Deportes,Este,E-commerce,45,3028.95,2194.71,834.24
2025-05-28,Electrónica,Sur,Tienda física,36,9983.94,7036.8,2947.14
2025-05-29,Juguetes,Norte,E-commerce,78,2677.87,1833.62,844.25
2025-05-29,Alimentos,Norte,E-commerce,67,1213.56,667.57,545.99
2025-05-29,Deportes,Oeste,Marketplace,15,987.76,675.92,311.84
2025-05-29,Electrónica,Sur,Tienda física,17,6110.02,3644.9,2465.12
2025-05-29,Electrónica,Oeste,Tienda física,24,7171.22,5120.58,2050.64
2025-05-29,Alimentos,Norte,Distribuidor,46,713.61,492.12,221.49
2025-05-30,Electrónica,Norte,E-commerce,11,3990.32,2370.85,1619.47
2025-05-30,Hogar,Norte,E-commerce,31,2994.52,1869.82,1124.7
